order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender
O102735,C13192,P249334,Beauty,26.14,0.0,1,PayPal,2024-12-15,6,East,Yes,26.14,3.91,7.85,51,Male
O102736,C13178,P229859,Toys,18.62,0.2,1,COD,2024-01-18,3,North,No,14.9,5.59,0.37,45,Other
O102737,C16052,P238264,Sports,144.74,0.1,1,Credit Card,2025-09-10,5,West,No,130.27,7.0,32.08,65,Male
O102738,C12734,P245760,Grocery,4.68,0.0,1,PayPal,2024-01-12,5,East,No,4.68,1.66,-1.29,24,Female
O102739,C16116,P235276,Grocery,18.32,0.1,1,UPI,2025-07-31,4,North,No,16.49,3.19,-1.87,63,Female
O102740,C17371,P212018,Home,79.74,0.0,1,Wallet,2025-09-08,3,Central,No,79.74,5.94,16.39,24,Male
O102741,C12212,P208072,Electronics,310.35749999999996,0.05,1,Debit Card,2024-10-03,6,East,No,392.75,11.7,35.53,46,Female
O102742,C12352,P213348,Electronics,154.39,0.0,2,Debit Card,2023-12-30,4,South,No,308.78,7.82,29.23,20,Female
O102743,C13568,P246678,Electronics,98.06,0.0,1,PayPal,2024-09-21,6,Central,No,98.06,8.68,3.09,29,Female
O102744,C11655,P213952,Electronics,59.62,0.05,1,Credit Card,2024-02-11,4,Central,No,56.64,7.28,-0.48,41,Male
O102745,C11579,P248833,Home,224.22,0.1,1,COD,2025-05-26,5,East,No,201.8,8.42,48.08,28,Female
O102746,C15943,P200318,Electronics,121.29,0.15,1,Debit Card,2024-06-22,3,North,No,103.1,7.62,4.75,58,Male
O102747,C12203,P211818,Beauty,14.07,0.1,1,Credit Card,2024-02-17,6,West,No,12.66,5.16,0.54,19,Female
O102748,C11390,P226011,Fashion,77.01,0.0,2,PayPal,2024-05-07,5,South,Yes,154.02,5.78,48.13,46,Female
O102749,C11742,P218787,Home,88.76,0.1,2,COD,2024-10-12,6,West,No,159.77,7.25,37.49,64,Female
O102750,C11925,P246750,Electronics,129.73,0.0,5,Credit Card,2024-09-09,4,Central,No,392.75,9.88,67.96,27,Male
O102751,C10619,P243624,Toys,6.26,0.1,1,Credit Card,2024-07-02,6,West,No,5.63,3.52,-1.27,47,Female
O102752,C11274,P212516,Toys,12.31,0.0,2,Credit Card,2024-05-11,4,North,No,24.62,6.41,3.44,37,Male
O102753,C10956,P233496,Home,119.65,0.0,3,Debit Card,2023-12-10,4,West,No,358.95,11.53,83.88,51,Female
O102754,C11939,P234055,Grocery,7.56,0.05,3,Credit Card,2025-06-28,3,North,No,21.55,2.87,-1.15,36,Female
O102755,C13953,P236769,Fashion,120.51,0.0,1,PayPal,2025-09-08,6,East,Yes,120.51,5.72,36.46,42,Male
O102756,C12381,P208752,Toys,2.08,0.15,1,Credit Card,2024-08-26,4,Central,No,1.77,0.9,-0.19,48,Female
O102757,C17809,P201375,Beauty,15.6,0.0,2,UPI,2024-01-01,5,South,No,31.2,4.57,9.47,51,Male
O102758,C10968,P214970,Fashion,71.77,0.1,1,UPI,2025-01-14,3,North,No,64.59,6.01,16.6,53,Male
O102759,C16654,P244846,Electronics,310.35749999999996,0.0,1,Credit Card,2024-09-16,4,Central,No,392.75,11.41,80.99,35,Male
O102760,C11316,P232792,Electronics,194.23,0.1,1,UPI,2025-03-15,4,North,No,174.81,9.34,11.64,31,Female
O102761,C11043,P217538,Toys,24.02,0.15,1,Credit Card,2023-10-07,7,South,No,20.42,4.82,3.35,30,Male
O102762,C10281,P212657,Beauty,24.27,0.05,1,Credit Card,2025-04-03,7,East,No,23.06,4.16,6.22,23,Female
O102763,C12844,P217843,Fashion,16.07,0.0,1,Credit Card,2025-02-02,7,East,Yes,16.07,4.66,0.96,21,Female
O102764,C17168,P215583,Home,160.41,0.05,2,COD,2025-01-17,7,South,No,304.78,8.86,76.48,55,Male
O102765,C16262,P221491,Electronics,143.31,0.05,2,Wallet,2025-07-31,6,West,No,272.29,7.52,25.15,62,Male
O102766,C11058,P237474,Electronics,310.35749999999996,0.15,1,Credit Card,2024-01-04,6,West,No,392.75,8.24,47.65,64,Female
O102767,C14293,P246431,Grocery,27.45,0.0,1,Debit Card,2025-06-09,3,Central,No,27.45,5.77,-3.57,41,Male
O102768,C12532,P248612,Home,95.7,0.2,1,Credit Card,2023-11-20,5,East,No,76.56,7.97,13.47,40,Male
O102769,C13828,P242180,Home,17.33,0.05,3,Credit Card,2024-11-19,6,East,No,49.39,7.66,6.17,56,Female
O102770,C15178,P218540,Grocery,18.6,0.0,1,Credit Card,2024-08-29,5,East,No,18.6,5.07,-3.58,68,Male
O102771,C16980,P205979,Home,92.9,0.0,1,Credit Card,2023-09-29,7,South,No,92.9,6.57,19.44,60,Female
O102772,C15280,P207943,Fashion,9.88,0.1,1,Debit Card,2025-07-07,3,North,No,8.89,2.03,1.08,59,Male
O102773,C11008,P208911,Fashion,24.77,0.0,2,Debit Card,2024-06-03,4,North,No,49.54,5.45,11.89,34,Male
O102774,C16834,P240254,Beauty,11.41,0.0,1,Credit Card,2024-01-05,7,South,No,11.41,3.16,1.97,37,Female
O102775,C11229,P233873,Beauty,34.75,0.15,1,PayPal,2025-07-09,4,North,No,29.54,4.09,9.2,51,Male
O102776,C11035,P203769,Electronics,229.32,0.0,1,UPI,2024-06-30,5,South,No,229.32,9.69,17.83,44,Male
O102777,C14585,P202479,Sports,96.97,0.0,1,Debit Card,2023-10-27,5,West,No,96.97,4.63,24.46,44,Female
O102778,C10275,P210112,Toys,15.68,0.05,1,COD,2024-03-26,4,West,No,14.9,4.32,1.64,61,Female
O102779,C12740,P244039,Beauty,34.56,0.0,2,Debit Card,2025-05-26,5,West,No,69.12,5.86,25.24,62,Female
O102780,C12289,P204731,Toys,26.9,0.0,2,Credit Card,2024-11-04,4,South,No,53.8,5.25,16.27,32,Female
O102781,C11239,P211361,Fashion,34.29,0.15,1,COD,2025-01-06,4,South,No,29.15,4.8,5.4,66,Male
O102782,C15370,P248855,Fashion,12.13,0.0,1,Debit Card,2025-01-29,4,Central,No,12.13,4.01,0.24,69,Male
O102783,C17978,P235940,Sports,61.53,0.0,1,Debit Card,2024-03-05,6,East,No,61.53,5.75,12.71,19,Female
O102784,C10125,P246809,Fashion,13.58,0.15,1,COD,2025-08-17,5,East,No,11.54,2.44,1.6,38,Male
O102785,C14065,P232205,Electronics,310.35749999999996,0.0,1,PayPal,2024-08-07,3,North,No,392.75,10.13,83.88,42,Other
O102786,C14312,P224569,Electronics,310.35749999999996,0.0,2,Credit Card,2024-07-19,6,South,No,392.75,9.69,83.88,36,Male
O102787,C17473,P207068,Toys,14.0,0.05,1,Credit Card,2025-04-29,5,North,No,13.3,4.11,1.21,41,Male
O102788,C13868,P206557,Electronics,59.11,0.3,2,Credit Card,2024-04-22,8,East,No,82.75,6.2,3.73,18,Male
O102789,C11208,P236098,Fashion,28.08,0.0,3,Credit Card,2023-09-19,4,Central,Yes,84.24,7.05,22.43,56,Female
O102790,C17206,P238790,Electronics,310.35749999999996,0.0,1,Credit Card,2024-06-10,5,West,No,392.75,9.59,83.88,53,Male
O102791,C15342,P245411,Sports,43.4,0.1,1,Debit Card,2025-04-21,3,North,No,39.06,5.05,6.67,42,Male
O102792,C17351,P234826,Home,138.09,0.05,3,UPI,2025-07-07,4,South,No,392.75,7.93,83.88,18,Other
O102793,C16638,P222074,Fashion,14.99,0.3,1,Credit Card,2025-01-26,5,West,No,10.49,2.5,1.17,33,Female
O102794,C16570,P222155,Sports,181.48,0.05,1,Debit Card,2025-07-28,4,North,No,172.41,7.79,43.93,52,Male
O102795,C13249,P236389,Sports,228.76,0.0,1,UPI,2024-06-27,5,Central,No,228.76,7.81,60.82,24,Male
O102796,C10918,P242105,Beauty,26.39,0.0,1,Debit Card,2024-06-08,5,West,No,26.39,5.08,6.8,67,Female
O102797,C17595,P236759,Fashion,53.06,0.3,1,Debit Card,2023-10-25,4,South,No,37.14,6.73,6.27,65,Other
O102798,C15413,P230784,Beauty,14.66,0.1,4,Credit Card,2024-04-26,3,North,No,52.78,5.41,18.34,27,Female
O102799,C13923,P232401,Grocery,17.17,0.1,1,PayPal,2025-02-04,7,South,No,15.45,3.45,-2.21,68,Male
O102800,C16294,P211565,Electronics,261.57,0.0,1,Debit Card,2024-12-24,4,South,No,261.57,8.42,22.97,45,Male
O102801,C16527,P224700,Fashion,72.28,0.0,1,COD,2024-02-17,6,East,No,72.28,6.44,18.86,26,Female
O102802,C15757,P241271,Fashion,175.03,0.0,1,Debit Card,2025-01-14,6,Central,No,175.03,7.03,54.23,57,Male
O102803,C17980,P249926,Beauty,45.34,0.0,1,Debit Card,2024-08-28,4,North,No,45.34,4.65,15.75,19,Female
O102804,C14403,P215337,Sports,81.63,0.0,3,Credit Card,2025-08-21,5,North,No,244.89,7.84,65.63,23,Male
O102805,C15455,P211112,Fashion,194.68,0.0,2,Debit Card,2024-04-28,4,South,No,389.36,8.23,83.88,45,Other
O102806,C11969,P213761,Fashion,50.93,0.0,1,Credit Card,2024-10-18,5,South,No,50.93,7.07,10.76,41,Male
O102807,C12793,P242791,Grocery,1.88,0.1,1,Credit Card,2025-07-18,7,South,No,1.69,0.26,-0.12,37,Male
O102808,C10891,P208885,Sports,138.89,0.0,2,COD,2023-11-13,6,East,No,277.78,7.65,75.68,50,Female
O102809,C14470,P201376,Grocery,23.58,0.15,1,Debit Card,2025-05-02,4,West,No,20.04,4.27,-2.67,58,Female
O102810,C17175,P205939,Toys,4.85,0.05,1,COD,2025-01-22,5,South,No,4.61,3.23,-1.39,34,Male
O102811,C12033,P241949,Home,159.73,0.0,1,COD,2025-03-30,4,South,No,159.73,9.08,35.64,45,Male
O102812,C11364,P202846,Electronics,310.35749999999996,0.3,1,PayPal,2024-11-06,5,Central,No,392.75,9.46,64.01,32,Male
O102813,C10128,P206817,Beauty,10.09,0.0,2,UPI,2024-09-07,4,Central,No,20.18,4.79,4.29,38,Male
O102814,C11014,P207430,Fashion,48.24,0.0,1,Debit Card,2025-03-04,5,East,No,48.24,8.19,8.69,29,Female
O102815,C11799,P226328,Home,52.27,0.0,1,Debit Card,2025-06-29,8,South,No,52.27,5.93,8.71,58,Other
O102816,C16812,P211151,Home,206.05,0.15,1,Wallet,2025-06-02,6,West,No,175.14,8.25,40.79,54,Male
O102817,C17519,P227619,Grocery,12.44,0.0,1,Credit Card,2024-10-21,5,West,No,12.44,3.22,-2.22,25,Male
O102818,C15477,P234484,Electronics,231.59,0.1,1,UPI,2024-09-21,3,North,No,208.43,9.52,15.49,69,Male
O102819,C14612,P227664,Fashion,6.45,0.0,2,PayPal,2024-10-10,4,South,No,12.9,3.01,1.5,40,Female
O102820,C11518,P206780,Beauty,73.97,0.2,1,Credit Card,2025-02-14,4,South,No,59.18,5.87,20.76,60,Female
O102821,C14181,P203331,Grocery,10.07,0.15,2,Debit Card,2024-06-17,5,South,No,17.12,4.48,-3.11,60,Female
O102822,C11198,P228604,Grocery,22.46,0.0,1,Credit Card,2024-08-18,4,South,No,22.46,5.48,-3.68,45,Male
O102823,C13873,P241849,Beauty,15.19,0.0,2,Debit Card,2024-05-30,6,East,No,30.38,5.76,7.91,43,Male
O102824,C17360,P217762,Electronics,310.35749999999996,0.0,1,Debit Card,2025-02-28,3,Central,No,392.75,9.7,70.06,36,Female
O102825,C16454,P223765,Home,32.96,0.0,1,Credit Card,2025-08-08,6,East,Yes,32.96,4.6,4.63,19,Female
O102826,C15238,P237043,Grocery,4.47,0.05,1,Debit Card,2024-10-30,4,Central,No,4.25,1.9,-1.56,55,Male
O102827,C17385,P221922,Home,63.4,0.0,1,Credit Card,2023-12-03,5,North,No,63.4,4.35,13.4,62,Male
O102828,C12474,P223694,Sports,19.12,0.0,2,COD,2025-07-07,3,Central,No,38.24,4.5,6.97,66,Other
O102829,C16089,P210556,Fashion,33.85,0.0,4,Wallet,2024-11-18,5,Central,No,135.4,8.81,38.58,60,Female
O102830,C13485,P213555,Electronics,266.25,0.05,1,Wallet,2024-03-15,6,East,No,252.94,8.98,21.37,45,Female
O102831,C16257,P249383,Beauty,5.99,0.0,1,Debit Card,2025-05-01,4,West,No,5.99,2.88,-0.18,40,Male
O102832,C14049,P210004,Toys,12.96,0.05,3,COD,2025-06-08,3,North,No,36.94,4.38,10.4,46,Female
O102833,C17312,P238190,Grocery,3.89,0.1,1,Debit Card,2025-04-20,6,East,No,3.5,3.91,-3.63,42,Female
O102834,C17705,P220810,Toys,42.93,0.05,2,COD,2025-03-02,6,East,No,81.57,7.35,25.28,28,Female
O102835,C13719,P211188,Beauty,20.44,0.0,1,Debit Card,2025-08-05,4,West,No,20.44,4.88,4.32,34,Male
O102836,C10302,P200247,Beauty,77.38,0.0,1,Wallet,2024-05-12,5,Central,Yes,77.38,5.7,29.12,29,Female
O102837,C16887,P220762,Toys,10.21,0.0,1,Wallet,2024-05-17,3,North,No,10.21,3.92,0.16,53,Male
O102838,C13952,P246366,Electronics,185.73,0.1,1,COD,2023-12-25,6,East,No,167.16,9.64,10.42,27,Male
O102839,C14683,P245995,Grocery,6.45,0.0,4,Debit Card,2024-02-18,4,South,No,25.8,5.52,-3.46,48,Male
O102840,C10986,P213811,Beauty,10.65,0.0,1,PayPal,2025-07-06,7,East,No,10.65,3.54,1.25,45,Female
O102841,C11863,P203741,Grocery,21.19,0.2,1,Credit Card,2025-08-27,3,North,No,16.95,1.67,-0.31,60,Male
O102842,C14440,P229052,Toys,8.54,0.1,1,COD,2024-08-08,5,East,No,7.69,2.37,0.71,65,Male
O102843,C14909,P249214,Electronics,160.4,0.0,4,UPI,2024-12-03,6,East,No,392.75,8.07,68.92,23,Female
O102844,C16083,P234319,Electronics,65.61,0.0,1,Debit Card,2025-07-24,5,North,Yes,65.61,5.12,2.75,25,Male
O102845,C16944,P206306,Fashion,170.34,0.0,1,Wallet,2023-11-21,5,East,No,170.34,7.63,51.99,54,Female
O102846,C13072,P203005,Fashion,111.9,0.05,1,Credit Card,2025-07-20,5,Central,No,106.3,5.98,31.22,49,Female
O102847,C17314,P203322,Home,55.56,0.0,1,COD,2024-06-19,6,South,No,55.56,6.29,9.27,32,Male
O102848,C15406,P216008,Beauty,21.02,0.0,1,Credit Card,2024-03-10,6,West,No,21.02,4.74,4.72,52,Male
O102849,C16095,P240765,Home,96.8,0.15,1,PayPal,2025-05-24,6,East,No,82.28,5.98,17.06,18,Male
O102850,C15773,P224870,Electronics,79.83,0.0,1,Wallet,2024-08-25,5,East,Yes,79.83,6.63,2.95,22,Male
O102851,C13124,P212466,Grocery,10.97,0.0,5,Debit Card,2024-02-23,3,Central,No,54.85,7.34,-2.95,41,Female
O102852,C11327,P245284,Home,25.84,0.1,1,COD,2025-04-22,7,East,No,23.26,3.76,2.75,23,Female
O102853,C15188,P233161,Toys,13.2,0.05,1,Wallet,2024-08-26,4,North,No,12.54,3.33,1.69,35,Male
O102854,C12408,P202739,Electronics,79.87,0.1,4,COD,2025-08-13,4,West,No,287.53,8.42,26.08,31,Female
O102855,C13673,P236935,Toys,19.48,0.2,1,Debit Card,2025-01-30,5,West,No,15.58,4.83,1.4,66,Male
O102856,C13291,P213194,Electronics,66.33,0.15,1,PayPal,2023-09-17,6,West,No,56.38,6.4,0.37,52,Male
O102857,C14033,P204231,Sports,107.35,0.0,1,Wallet,2024-06-06,4,South,Yes,107.35,5.71,26.49,27,Other
O102858,C15105,P228268,Sports,130.79,0.0,1,Credit Card,2025-03-20,5,North,No,130.79,8.48,30.76,34,Female
O102859,C10703,P201401,Grocery,12.14,0.0,2,Debit Card,2024-07-16,5,Central,No,24.28,7.21,-5.27,65,Female
O102860,C10574,P208086,Fashion,36.17,0.0,1,Credit Card,2023-11-28,6,East,No,36.17,5.55,7.11,20,Male
O102861,C15704,P233673,Electronics,70.38,0.1,1,UPI,2024-03-01,5,Central,No,63.34,5.09,2.51,25,Male
O102862,C13232,P200529,Toys,2.22,0.0,2,Wallet,2025-08-10,5,North,No,4.44,2.45,-0.67,69,Male
O102863,C17848,P240779,Fashion,25.61,0.1,1,Credit Card,2023-10-03,5,East,Yes,23.05,5.11,2.96,36,Male
O102864,C15208,P223462,Fashion,77.53,0.05,1,COD,2024-05-19,3,North,No,73.65,5.47,20.31,49,Female
O102865,C14783,P247769,Home,147.21,0.0,1,Debit Card,2024-01-30,5,South,No,147.21,6.73,34.49,48,Male
O102866,C16924,P237386,Electronics,93.5,0.0,1,Debit Card,2025-02-07,6,East,No,93.5,6.81,4.41,57,Male
O102867,C12632,P216956,Fashion,62.26,0.1,3,PayPal,2024-07-26,8,South,No,168.1,7.94,50.9,37,Female
O102868,C13828,P217027,Home,122.64,0.0,3,COD,2025-05-11,4,West,No,367.92,7.99,83.88,50,Male
O102869,C16732,P247676,Fashion,13.97,0.05,1,UPI,2024-02-01,7,East,No,13.27,4.11,0.53,35,Male
O102870,C13230,P220455,Home,195.35,0.0,1,Credit Card,2024-07-21,3,North,No,195.35,9.15,45.55,55,Female
O102871,C10488,P239781,Home,243.54,0.1,2,COD,2025-07-01,4,Central,No,392.75,8.94,83.88,36,Female
O102872,C17114,P242252,Toys,7.21,0.0,1,COD,2024-08-08,4,North,No,7.21,2.66,0.22,66,Female
O102873,C11347,P244555,Grocery,14.3,0.0,4,Credit Card,2024-12-24,6,East,No,57.2,5.28,-0.7,24,Female
O102874,C13681,P245602,Electronics,204.38,0.0,2,UPI,2024-02-19,6,North,No,392.75,8.9,40.15,61,Male
O102875,C17548,P205605,Toys,3.18,0.1,1,COD,2024-09-12,6,East,No,2.86,3.13,-1.99,23,Male
O102876,C13173,P210677,Grocery,27.02,0.0,2,Credit Card,2025-05-13,3,North,No,54.04,5.39,-1.07,59,Female
O102877,C14589,P216938,Sports,179.03,0.15,2,Debit Card,2023-12-18,4,West,No,304.35,7.62,83.68,45,Female
O102878,C11667,P246819,Grocery,6.04,0.0,1,Credit Card,2023-11-08,4,West,No,6.04,1.53,-1.05,38,Male
O102879,C11637,P243534,Fashion,42.28,0.0,1,Debit Card,2025-04-16,4,Central,No,42.28,6.51,8.29,25,Female
O102880,C14114,P243184,Toys,16.12,0.0,1,Debit Card,2024-04-20,4,North,No,16.12,4.49,1.96,50,Male
O102881,C17621,P215009,Sports,29.21,0.1,2,COD,2025-05-26,6,East,No,52.58,5.16,10.61,37,Male
O102882,C13553,P230246,Fashion,12.74,0.0,5,Credit Card,2024-07-28,6,East,No,63.7,6.21,16.08,61,Female
O102883,C17761,P228185,Sports,192.86,0.0,3,Debit Card,2025-01-03,4,Central,No,392.75,10.36,83.88,64,Male
O102884,C16540,P229295,Home,275.98,0.0,3,Credit Card,2023-11-08,3,Central,No,392.75,9.58,83.88,69,Female
O102885,C11000,P225519,Fashion,68.51,0.1,2,UPI,2024-05-14,5,North,Yes,123.32,7.63,35.53,68,Male
O102886,C17446,P220952,Electronics,74.55,0.0,2,Credit Card,2025-05-24,4,North,No,149.1,8.81,9.08,25,Male
O102887,C10850,P246642,Sports,245.85,0.05,1,Debit Card,2025-04-06,5,West,No,233.56,8.18,61.89,52,Male
O102888,C11388,P209185,Sports,310.35749999999996,0.15,1,PayPal,2025-09-10,4,Central,No,338.68,8.98,83.88,35,Male
O102889,C15450,P219843,Beauty,39.61,0.0,5,Credit Card,2025-04-02,4,South,No,198.05,7.58,81.54,47,Female
O102890,C13712,P217505,Home,67.41,0.15,1,Debit Card,2024-07-16,6,South,No,57.3,6.56,9.48,45,Female
O102891,C11367,P228022,Fashion,30.59,0.0,1,Debit Card,2024-04-02,4,West,No,30.59,5.82,4.89,24,Female
O102892,C10821,P216439,Home,278.26,0.0,1,Debit Card,2024-05-12,4,Central,No,278.26,8.08,69.83,57,Male
O102893,C10454,P214660,Toys,8.47,0.0,1,Debit Card,2024-12-08,3,North,No,8.47,2.5,0.89,30,Male
O102894,C11624,P208849,Toys,5.01,0.0,1,Credit Card,2023-10-01,4,West,No,5.01,1.97,0.03,52,Female
O102895,C12772,P229628,Sports,180.17,0.0,1,Credit Card,2024-09-07,4,South,No,180.17,7.32,46.73,39,Male
O102896,C13726,P224835,Grocery,3.83,0.0,1,Credit Card,2024-02-17,5,West,No,3.83,1.85,-1.54,35,Female
O102897,C17232,P204736,Grocery,32.32,0.0,1,Wallet,2025-08-22,3,North,No,32.32,5.39,-2.8,48,Male
O102898,C13147,P235377,Electronics,310.35749999999996,0.0,1,Wallet,2024-10-25,7,East,No,344.31,9.07,32.25,57,Male
O102899,C14089,P247443,Home,116.72,0.0,1,Credit Card,2025-05-18,5,South,No,116.72,7.08,25.6,55,Female
O102900,C14806,P203909,Electronics,310.35749999999996,0.1,1,Credit Card,2025-08-14,3,North,No,392.75,8.2,49.67,24,Male
O102901,C12190,P249555,Home,12.19,0.05,4,COD,2024-07-20,4,North,No,46.32,4.99,7.98,38,Male
O102902,C10916,P214867,Toys,26.59,0.0,1,Credit Card,2024-02-12,3,North,No,26.59,5.22,5.42,18,Female
O102903,C13986,P200794,Electronics,310.35749999999996,0.0,4,Debit Card,2025-01-11,7,East,No,392.75,10.84,83.88,42,Female
O102904,C12875,P217945,Grocery,10.77,0.0,1,Credit Card,2023-12-03,7,East,No,10.77,4.65,-3.79,64,Female
O102905,C16748,P215369,Beauty,9.0,0.0,1,Credit Card,2024-01-27,7,West,No,9.0,3.12,0.93,34,Male
O102906,C15592,P243601,Sports,183.92,0.05,1,UPI,2024-01-06,6,East,No,174.72,7.51,44.91,40,Male
O102907,C11440,P223807,Electronics,143.78,0.0,3,PayPal,2023-09-19,5,North,No,392.75,9.13,42.63,43,Female
O102908,C14400,P210856,Electronics,268.69,0.05,1,Credit Card,2024-11-02,4,North,No,255.26,8.0,22.63,29,Female
O102909,C10735,P206795,Beauty,7.22,0.0,1,Debit Card,2024-04-03,3,North,Yes,7.22,3.37,-0.12,60,Female
O102910,C13568,P229385,Toys,73.56,0.0,3,UPI,2024-08-13,3,North,No,220.68,6.61,81.66,36,Female
O102911,C16434,P231063,Toys,6.25,0.0,1,Wallet,2025-07-10,4,West,No,6.25,3.49,-0.99,57,Male
O102912,C16059,P238260,Sports,169.86,0.0,1,Wallet,2024-09-06,3,North,No,169.86,6.95,44.01,66,Female
O102913,C16245,P248562,Fashion,20.01,0.0,4,Credit Card,2024-10-11,3,Central,No,80.04,5.6,22.41,21,Female
O102914,C16105,P210149,Fashion,19.54,0.05,1,Credit Card,2025-03-28,6,North,No,18.56,2.47,4.03,42,Female
O102915,C13338,P226669,Grocery,8.21,0.0,4,UPI,2024-07-10,5,Central,No,32.84,5.18,-2.55,59,Male
O102916,C17010,P226328,Electronics,310.35749999999996,0.1,1,Credit Card,2024-10-01,4,Central,No,392.75,8.09,62.94,55,Female
O102917,C13015,P237767,Sports,124.39,0.1,1,Credit Card,2025-03-17,4,Central,No,111.95,6.89,26.7,52,Male
O102918,C17789,P237965,Beauty,53.3,0.0,1,Debit Card,2024-07-08,5,South,No,53.3,7.36,16.62,37,Male
O102919,C17117,P203562,Home,16.37,0.0,5,Credit Card,2024-02-01,4,South,No,81.85,6.42,16.5,56,Male
O102920,C12889,P233623,Home,310.35749999999996,0.05,1,Debit Card,2025-03-03,3,North,No,392.75,7.98,83.88,19,Female
O102921,C10961,P242255,Grocery,2.06,0.0,2,Credit Card,2024-12-18,5,West,No,4.12,3.37,-3.04,42,Female
O102922,C12989,P236389,Toys,27.11,0.0,1,Credit Card,2025-06-07,6,East,No,27.11,6.26,4.58,35,Female
O102923,C13848,P204206,Toys,6.57,0.0,2,Credit Card,2024-08-09,4,South,No,13.14,2.61,2.65,42,Female
O102924,C11026,P233806,Home,251.99,0.0,1,Credit Card,2024-08-08,4,West,Yes,251.99,10.25,60.31,65,Male
O102925,C16228,P237364,Electronics,310.35749999999996,0.1,1,Credit Card,2024-07-01,5,South,No,392.75,10.24,64.77,64,Male
O102926,C13865,P220897,Grocery,11.55,0.0,1,UPI,2025-03-01,3,North,No,11.55,2.03,-1.11,49,Female
O102927,C16471,P214151,Electronics,217.58,0.0,1,Credit Card,2024-12-11,6,East,No,217.58,8.81,17.3,22,Male
O102928,C12863,P204370,Home,217.62,0.2,1,Credit Card,2024-08-23,6,West,No,174.1,8.46,40.29,56,Female
O102929,C15569,P224045,Fashion,106.86,0.0,4,Debit Card,2025-01-03,5,West,No,392.75,10.86,83.88,62,Other
O102930,C12501,P221700,Home,186.49,0.0,1,PayPal,2024-08-12,4,Central,No,186.49,8.18,44.04,26,Male
O102931,C11947,P236215,Fashion,121.73,0.05,1,Debit Card,2023-12-22,4,North,No,115.64,6.94,33.53,45,Female
O102932,C16772,P222234,Grocery,13.97,0.0,1,UPI,2024-05-31,4,North,No,13.97,3.55,-2.43,41,Male
O102933,C17388,P248671,Grocery,15.62,0.0,4,Debit Card,2024-06-25,5,South,No,62.48,5.97,-0.97,19,Male
O102934,C11177,P215326,Home,121.69,0.2,3,Credit Card,2024-05-07,5,South,No,292.06,7.09,74.69,25,Female
O102935,C14760,P246824,Electronics,267.67,0.0,1,PayPal,2024-07-26,5,South,No,267.67,7.03,25.09,54,Male
O102936,C10011,P237997,Sports,114.61,0.0,1,Debit Card,2025-07-06,4,South,No,114.61,8.06,26.32,68,Male
O102937,C15252,P202241,Home,118.44,0.1,2,UPI,2024-03-06,4,Central,No,213.19,7.08,52.61,65,Female
O102938,C14399,P230639,Grocery,18.3,0.0,1,Debit Card,2023-09-25,5,West,No,18.3,5.11,-3.65,22,Female
O102939,C13364,P240586,Electronics,310.35749999999996,0.15,1,Wallet,2025-07-31,5,East,No,392.75,11.11,83.88,35,Female
O102940,C13022,P239766,Electronics,201.74,0.1,5,Credit Card,2025-02-28,4,South,No,392.75,11.72,83.88,47,Female
O102941,C13371,P221278,Sports,62.08,0.0,1,Credit Card,2024-11-19,3,Central,No,62.08,6.52,12.1,50,Female
O102942,C15859,P242923,Sports,11.49,0.0,2,Debit Card,2024-04-02,6,East,No,22.98,6.54,0.35,26,Male
O102943,C12830,P206444,Home,108.58,0.15,1,Credit Card,2023-09-29,6,West,No,92.29,8.03,17.81,29,Male
O102944,C10042,P203015,Fashion,11.93,0.2,1,Wallet,2025-09-09,3,Central,No,9.54,4.67,-1.33,62,Male
O102945,C10943,P214903,Fashion,66.89,0.0,1,PayPal,2023-11-04,4,West,No,66.89,6.25,17.16,68,Female
O102946,C12390,P239583,Fashion,79.35,0.3,1,Credit Card,2025-01-14,5,West,No,55.54,5.98,13.46,63,Female
O102947,C15445,P228143,Fashion,68.07,0.0,1,Debit Card,2025-01-04,4,West,No,68.07,5.33,18.49,26,Male
O102948,C17981,P204864,Toys,17.56,0.1,2,Credit Card,2025-04-22,5,East,No,31.61,4.2,8.44,62,Male
O102949,C12545,P209676,Electronics,298.31,0.0,3,COD,2025-06-16,9,South,No,392.75,12.23,83.88,28,Female
O102950,C12411,P204234,Home,146.94,0.0,4,Credit Card,2025-06-22,4,West,No,392.75,7.73,83.88,54,Male
O102951,C14986,P221340,Sports,89.55,0.0,1,COD,2023-10-23,4,West,No,89.55,6.12,20.74,58,Female
O102952,C16570,P246915,Electronics,310.35749999999996,0.2,1,Debit Card,2024-12-15,6,South,No,392.75,8.99,39.1,35,Female
O102953,C11004,P218723,Toys,46.24,0.05,2,Credit Card,2025-02-16,5,West,No,87.86,6.51,28.63,29,Male
O102954,C10020,P208526,Sports,85.53,0.0,1,Credit Card,2023-11-14,5,North,No,85.53,7.23,18.43,65,Female
O102955,C10406,P206842,Electronics,88.0,0.05,2,PayPal,2025-09-09,3,North,No,167.2,8.0,12.06,59,Male
O102956,C16762,P234626,Grocery,2.85,0.0,2,UPI,2025-06-11,4,North,No,5.7,1.16,-0.7,20,Female
